     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      	Obs2_Freq10         	Obs2_Freq12.5       	Obs2_Freq16         	Obs2_Freq20         	Obs2_Freq25         	Obs2_Freq31.5       	Obs2_Freq40         	Obs2_Freq50         	Obs2_Freq63         	Obs2_Freq80         	Obs2_Freq100        	Obs2_Freq125        	Obs2_Freq160        	Obs2_Freq200        	Obs2_Freq250        	Obs2_Freq315        	Obs2_Freq400        	Obs2_Freq500        	Obs2_Freq630        	Obs2_Freq800        	Obs2_Freq1000       	Obs2_Freq1250       	Obs2_Freq1600       	Obs2_Freq2000       	Obs2_Freq2500       	Obs2_Freq3150       	Obs2_Freq4000       	Obs2_Freq5000       	Obs2_Freq6300       	Obs2_Freq8000       	Obs2_Freq10000      	Obs2_Freq12500      	Obs2_Freq16000      	Obs2_Freq20000      
      (s)           	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 
        11.8000	  6.002341E+001	  5.905445E+001	  5.788006E+001	  5.672520E+001	  5.548492E+001	  5.412429E+001	  5.267626E+001	  5.135738E+001	  5.017301E+001	  4.935082E+001	  4.914550E+001	  4.937870E+001	  4.939325E+001	  4.838186E+001	  4.653127E+001	  4.483764E+001	  4.368539E+001	  4.379647E+001	  4.702510E+001	  5.040829E+001	  5.495151E+001	  5.535155E+001	  4.014225E+001	  3.372340E+001	  3.185251E+001	  3.009611E+001	  2.810328E+001	  2.626114E+001	  2.433081E+001	  2.226092E+001	  2.023035E+001	  1.808624E+001	  1.556031E+001	  1.311789E+001	  4.387082E+001	  4.298017E+001	  4.189955E+001	  4.083772E+001	  3.970032E+001	  3.845922E+001	  3.714904E+001	  3.597155E+001	  3.496606E+001	  3.440362E+001	  3.452235E+001	  3.515158E+001	  3.546918E+001	  3.449633E+001	  3.254573E+001	  3.060342E+001	  2.912816E+001	  2.891901E+001	  3.237388E+001	  3.681135E+001	  4.108233E+001	  4.138310E+001	  2.618917E+001	  1.979873E+001	  1.792988E+001	  1.617673E+001	  1.419124E+001	  1.235535E+001	  1.042960E+001	  8.361928E+000	  6.330893E+000	  4.183920E+000	  1.652378E+000	 -7.968099E-001
        11.9000	  6.003330E+001	  5.906456E+001	  5.789045E+001	  5.673592E+001	  5.549611E+001	  5.413612E+001	  5.268877E+001	  5.137273E+001	  5.018706E+001	  4.936807E+001	  4.916608E+001	  4.939660E+001	  4.939832E+001	  4.837772E+001	  4.652947E+001	  4.484047E+001	  4.369521E+001	  4.381174E+001	  4.704270E+001	  5.041041E+001	  5.510995E+001	  5.538653E+001	  4.016851E+001	  3.372943E+001	  3.185583E+001	  3.009985E+001	  2.810723E+001	  2.626531E+001	  2.433524E+001	  2.226563E+001	  2.023531E+001	  1.809144E+001	  1.556580E+001	  1.312365E+001	  4.382479E+001	  4.292553E+001	  4.183508E+001	  4.076484E+001	  3.962155E+001	  3.838184E+001	  3.708970E+001	  3.595572E+001	  3.503504E+001	  3.460197E+001	  3.485225E+001	  3.555825E+001	  3.587127E+001	  3.488171E+001	  3.294485E+001	  3.107784E+001	  2.968926E+001	  2.956490E+001	  3.309147E+001	  3.722175E+001	  4.090245E+001	  4.139353E+001	  2.624713E+001	  1.994123E+001	  1.806543E+001	  1.629962E+001	  1.430231E+001	  1.245145E+001	  1.050861E+001	  8.423475E+000	  6.377109E+000	  4.216140E+000	  1.670979E+000	 -7.886408E-001
        12.0000	  6.004308E+001	  5.907444E+001	  5.790042E+001	  5.674594E+001	  5.550607E+001	  5.414590E+001	  5.269815E+001	  5.137892E+001	  5.019289E+001	  4.936804E+001	  4.915429E+001	  4.935463E+001	  4.933583E+001	  4.833255E+001	  4.649963E+001	  4.480883E+001	  4.367105E+001	  4.382012E+001	  4.704795E+001	  5.033772E+001	  5.500537E+001	  5.531989E+001	  4.011265E+001	  3.369971E+001	  3.183023E+001	  3.007402E+001	  2.808144E+001	  2.623958E+001	  2.430952E+001	  2.223987E+001	  2.020948E+001	  1.806552E+001	  1.553971E+001	  1.309733E+001	  4.365853E+001	  4.275050E+001	  4.165087E+001	  4.057443E+001	  3.943088E+001	  3.820582E+001	  3.695687E+001	  3.589787E+001	  3.509098E+001	  3.478999E+001	  3.513553E+001	  3.587015E+001	  3.620147E+001	  3.527480E+001	  3.340508E+001	  3.162720E+001	  3.034651E+001	  3.031783E+001	  3.374749E+001	  3.760612E+001	  4.055694E+001	  4.135817E+001	  2.628796E+001	  2.012361E+001	  1.824685E+001	  1.646570E+001	  1.445439E+001	  1.258639E+001	  1.062416E+001	  8.519335E+000	  6.455813E+000	  4.279310E+000	  1.719127E+000	 -7.520010E-001
        12.1000	  6.005046E+001	  5.908184E+001	  5.790782E+001	  5.675325E+001	  5.551314E+001	  5.415247E+001	  5.270381E+001	  5.138300E+001	  5.019012E+001	  4.936056E+001	  4.913852E+001	  4.932882E+001	  4.929027E+001	  4.828110E+001	  4.645323E+001	  4.473671E+001	  4.357584E+001	  4.379423E+001	  4.703010E+001	  5.028390E+001	  5.485647E+001	  5.521620E+001	  4.002465E+001	  3.364925E+001	  3.178548E+001	  3.002882E+001	  2.803650E+001	  2.619489E+001	  2.426492E+001	  2.219520E+001	  2.016461E+001	  1.802032E+001	  1.549398E+001	  1.305094E+001	  4.341019E+001	  4.249343E+001	  4.138637E+001	  4.030878E+001	  3.917756E+001	  3.799599E+001	  3.684198E+001	  3.592521E+001	  3.529833E+001	  3.518100E+001	  3.563117E+001	  3.638531E+001	  3.669644E+001	  3.579574E+001	  3.399443E+001	  3.227689E+001	  3.109666E+001	  3.126739E+001	  3.455443E+001	  3.807650E+001	  4.055379E+001	  4.135096E+001	  2.638158E+001	  2.039795E+001	  1.852212E+001	  1.672260E+001	  1.469575E+001	  1.280847E+001	  1.082389E+001	  8.695829E+000	  6.611600E+000	  4.415906E+000	  1.836621E+000	 -6.496939E-001
        12.2000	  6.005575E+001	  5.908719E+001	  5.791322E+001	  5.675870E+001	  5.551865E+001	  5.415801E+001	  5.270900E+001	  5.138711E+001	  5.019170E+001	  4.935742E+001	  4.913061E+001	  4.933965E+001	  4.930340E+001	  4.825961E+001	  4.641202E+001	  4.468599E+001	  4.349811E+001	  4.374051E+001	  4.695820E+001	  5.018846E+001	  5.481464E+001	  5.515065E+001	  3.996436E+001	  3.360156E+001	  3.173973E+001	  2.998300E+001	  2.799118E+001	  2.615002E+001	  2.422038E+001	  2.215081E+001	  2.012019E+001	  1.797570E+001	  1.544894E+001	  1.300535E+001	  4.315608E+001	  4.223206E+001	  4.112248E+001	  4.005501E+001	  3.896171E+001	  3.787832E+001	  3.691273E+001	  3.624514E+001	  3.591051E+001	  3.605613E+001	  3.665231E+001	  3.744088E+001	  3.764761E+001	  3.664155E+001	  3.486740E+001	  3.325279E+001	  3.216627E+001	  3.255770E+001	  3.578095E+001	  3.857929E+001	  4.080947E+001	  4.150603E+001	  2.665868E+001	  2.087371E+001	  1.899444E+001	  1.717318E+001	  1.512856E+001	  1.321857E+001	  1.120699E+001	  9.050109E+000	  6.939512E+000	  4.718760E+000	  2.113925E+000	 -3.931420E-001
        12.3000	  6.005958E+001	  5.909116E+001	  5.791737E+001	  5.676304E+001	  5.552322E+001	  5.416292E+001	  5.271476E+001	  5.139501E+001	  5.020468E+001	  4.938101E+001	  4.916814E+001	  4.938567E+001	  4.931258E+001	  4.822108E+001	  4.637292E+001	  4.465161E+001	  4.346767E+001	  4.372378E+001	  4.701436E+001	  5.014213E+001	  5.483217E+001	  5.512661E+001	  3.993614E+001	  3.356366E+001	  3.170063E+001	  2.994434E+001	  2.795301E+001	  2.611224E+001	  2.418292E+001	  2.211356E+001	  2.008303E+001	  1.793854E+001	  1.541171E+001	  1.296803E+001	  4.293481E+001	  4.200846E+001	  4.090814E+001	  3.987391E+001	  3.886634E+001	  3.797424E+001	  3.733705E+001	  3.705117E+001	  3.710162E+001	  3.754675E+001	  3.829354E+001	  3.907804E+001	  3.908533E+001	  3.789713E+001	  3.616624E+001	  3.470864E+001	  3.376785E+001	  3.432042E+001	  3.763742E+001	  3.945038E+001	  4.095027E+001	  4.186414E+001	  2.718769E+001	  2.164852E+001	  1.975814E+001	  1.790732E+001	  1.583748E+001	  1.389556E+001	  1.184601E+001	  9.648401E+000	  7.500305E+000	  5.243789E+000	  2.602510E+000	  6.604395E-002
        12.4000	  6.006135E+001	  5.909308E+001	  5.791947E+001	  5.676530E+001	  5.552562E+001	  5.416529E+001	  5.271667E+001	  5.139903E+001	  5.020942E+001	  4.938851E+001	  4.918599E+001	  4.940018E+001	  4.928458E+001	  4.816705E+001	  4.633641E+001	  4.462431E+001	  4.345755E+001	  4.368981E+001	  4.706166E+001	  5.009073E+001	  5.493598E+001	  5.511600E+001	  3.991852E+001	  3.352949E+001	  3.166389E+001	  2.990772E+001	  2.791637E+001	  2.607551E+001	  2.414608E+001	  2.207663E+001	  2.004604E+001	  1.790152E+001	  1.537472E+001	  1.293113E+001	  4.271819E+001	  4.180094E+001	  4.073542E+001	  3.978184E+001	  3.895050E+001	  3.840378E+001	  3.828138E+001	  3.849546E+001	  3.894329E+001	  3.960783E+001	  4.041062E+001	  4.111950E+001	  4.095156E+001	  3.967571E+001	  3.807229E+001	  3.683051E+001	  3.606437E+001	  3.664386E+001	  3.990438E+001	  4.081136E+001	  4.117070E+001	  4.237363E+001	  2.799822E+001	  2.283692E+001	  2.092576E+001	  1.902649E+001	  1.691336E+001	  1.491842E+001	  1.280648E+001	  1.054203E+001	  8.332471E+000	  6.017455E+000	  3.316779E+000	  7.326466E-001
        12.5000	  6.005527E+001	  5.908698E+001	  5.791333E+001	  5.675908E+001	  5.551916E+001	  5.415818E+001	  5.270759E+001	  5.138534E+001	  5.018686E+001	  4.934745E+001	  4.912383E+001	  4.932467E+001	  4.922147E+001	  4.812538E+001	  4.630371E+001	  4.459317E+001	  4.342682E+001	  4.363548E+001	  4.698844E+001	  5.006933E+001	  5.496215E+001	  5.506654E+001	  3.987088E+001	  3.348597E+001	  3.162045E+001	  2.986365E+001	  2.787182E+001	  2.603052E+001	  2.410066E+001	  2.203081E+001	  1.999990E+001	  1.785513E+001	  1.532809E+001	  1.288431E+001	  4.248464E+001	  4.159929E+001	  4.061712E+001	  3.982740E+001	  3.930943E+001	  3.928649E+001	  3.983456E+001	  4.062980E+001	  4.149015E+001	  4.234185E+001	  4.312861E+001	  4.370867E+001	  4.342310E+001	  4.215797E+001	  4.072882E+001	  3.973770E+001	  3.917436E+001	  3.979803E+001	  4.279711E+001	  4.301480E+001	  4.204367E+001	  4.305348E+001	  2.928725E+001	  2.474628E+001	  2.280749E+001	  2.083457E+001	  1.865353E+001	  1.657449E+001	  1.436103E+001	  1.198448E+001	  9.668713E+000	  7.249814E+000	  4.440774E+000	  1.767435E+000
        12.6000	  6.004436E+001	  5.907587E+001	  5.790197E+001	  5.674742E+001	  5.550710E+001	  5.414543E+001	  5.269340E+001	  5.136552E+001	  5.015955E+001	  4.930499E+001	  4.905687E+001	  4.923791E+001	  4.915776E+001	  4.809513E+001	  4.627478E+001	  4.455769E+001	  4.337343E+001	  4.361167E+001	  4.689386E+001	  5.002766E+001	  5.485596E+001	  5.498983E+001	  3.980309E+001	  3.343887E+001	  3.157583E+001	  2.981814E+001	  2.782591E+001	  2.598422E+001	  2.405391E+001	  2.198358E+001	  1.995223E+001	  1.780701E+001	  1.527945E+001	  1.283513E+001	  4.225477E+001	  4.140999E+001	  4.052088E+001	  3.988967E+001	  3.962756E+001	  3.995904E+001	  4.093640E+001	  4.219533E+001	  4.359137E+001	  4.499301E+001	  4.619086E+001	  4.702793E+001	  4.684198E+001	  4.545155E+001	  4.370397E+001	  4.245354E+001	  4.190300E+001	  4.296273E+001	  4.642724E+001	  4.690218E+001	  4.436184E+001	  4.455829E+001	  3.169822E+001	  2.785331E+001	  2.592055E+001	  2.391204E+001	  2.170410E+001	  1.957697E+001	  1.729162E+001	  1.482066E+001	  1.240002E+001	  9.862034E+000	  6.908536E+000	  4.098136E+000
        12.7000	  6.003618E+001	  5.906748E+001	  5.789332E+001	  5.673854E+001	  5.549803E+001	  5.413625E+001	  5.268385E+001	  5.135579E+001	  5.014920E+001	  4.929191E+001	  4.903789E+001	  4.920693E+001	  4.912598E+001	  4.807592E+001	  4.625586E+001	  4.454194E+001	  4.336018E+001	  4.362108E+001	  4.686708E+001	  4.999634E+001	  5.480318E+001	  5.495108E+001	  3.976697E+001	  3.340848E+001	  3.154577E+001	  2.978756E+001	  2.779509E+001	  2.595312E+001	  2.402247E+001	  2.195177E+001	  1.992009E+001	  1.777453E+001	  1.524658E+001	  1.280191E+001	  4.201678E+001	  4.113560E+001	  4.016497E+001	  3.938972E+001	  3.887937E+001	  3.884454E+001	  3.943706E+001	  4.048132E+001	  4.188080E+001	  4.349920E+001	  4.505046E+001	  4.635295E+001	  4.667064E+001	  4.544913E+001	  4.335786E+001	  4.151914E+001	  4.029721E+001	  4.092593E+001	  4.489917E+001	  4.754508E+001	  4.930011E+001	  4.897747E+001	  3.445505E+001	  2.916575E+001	  2.731247E+001	  2.547763E+001	  2.343343E+001	  2.150783E+001	  1.946580E+001	  1.726579E+001	  1.510564E+001	  1.282739E+001	  1.015154E+001	  7.575870E+000
        12.8000	  6.002841E+001	  5.905958E+001	  5.788529E+001	  5.673042E+001	  5.548993E+001	  5.412845E+001	  5.267729E+001	  5.135228E+001	  5.015295E+001	  4.930839E+001	  4.906588E+001	  4.921447E+001	  4.909509E+001	  4.804647E+001	  4.624907E+001	  4.454124E+001	  4.337770E+001	  4.365818E+001	  4.693628E+001	  4.997819E+001	  5.478202E+001	  5.495230E+001	  3.976536E+001	  3.339967E+001	  3.153560E+001	  2.977734E+001	  2.778462E+001	  2.594234E+001	  2.401137E+001	  2.194040E+001	  1.990852E+001	  1.776285E+001	  1.523488E+001	  1.279028E+001	  4.187539E+001	  4.094429E+001	  3.985266E+001	  3.885252E+001	  3.792910E+001	  3.720397E+001	  3.683668E+001	  3.686891E+001	  3.721227E+001	  3.779534E+001	  3.841227E+001	  3.867217E+001	  3.793539E+001	  3.652266E+001	  3.520143E+001	  3.424381E+001	  3.386959E+001	  3.509427E+001	  3.832417E+001	  3.690881E+001	  3.890180E+001	  3.938547E+001	  2.507956E+001	  1.997190E+001	  1.802300E+001	  1.607440E+001	  1.390618E+001	  1.185538E+001	  9.684875E+000	  7.364348E+000	  5.111634E+000	  2.766649E+000	  5.117289E-002	 -2.529535E+000
        12.9000	  6.001654E+001	  5.904763E+001	  5.787324E+001	  5.671828E+001	  5.547765E+001	  5.411616E+001	  5.266587E+001	  5.134363E+001	  5.015129E+001	  4.932057E+001	  4.909404E+001	  4.922206E+001	  4.904713E+001	  4.800308E+001	  4.625638E+001	  4.454738E+001	  4.339223E+001	  4.373843E+001	  4.703288E+001	  4.995243E+001	  5.480160E+001	  5.496930E+001	  3.977945E+001	  3.340653E+001	  3.154115E+001	  2.978277E+001	  2.778956E+001	  2.594673E+001	  2.401523E+001	  2.194384E+001	  1.991172E+001	  1.776597E+001	  1.523812E+001	  1.279377E+001	  4.187748E+001	  4.093964E+001	  3.982071E+001	  3.875508E+001	  3.768376E+001	  3.666239E+001	  3.580655E+001	  3.523554E+001	  3.488889E+001	  3.477074E+001	  3.478082E+001	  3.457383E+001	  3.381399E+001	  3.284896E+001	  3.192198E+001	  3.094886E+001	  3.046837E+001	  3.140474E+001	  3.367296E+001	  3.327439E+001	  4.035947E+001	  4.078501E+001	  2.552390E+001	  1.895199E+001	  1.703480E+001	  1.524930E+001	  1.322634E+001	  1.136961E+001	  9.436123E+000	  7.373878E+000	  5.360058E+000	  3.241374E+000	  7.517995E-001	 -1.652899E+000
        13.0000	  6.000209E+001	  5.903308E+001	  5.785858E+001	  5.670349E+001	  5.546266E+001	  5.410078E+001	  5.264984E+001	  5.132629E+001	  5.013133E+001	  4.929605E+001	  4.906728E+001	  4.919615E+001	  4.902747E+001	  4.800120E+001	  4.627486E+001	  4.456756E+001	  4.340705E+001	  4.373196E+001	  4.703139E+001	  5.000468E+001	  5.488258E+001	  5.499306E+001	  3.980141E+001	  3.342413E+001	  3.155776E+001	  2.979901E+001	  2.780526E+001	  2.596191E+001	  2.402993E+001	  2.195817E+001	  1.992583E+001	  1.777998E+001	  1.525215E+001	  1.280791E+001	  4.200678E+001	  4.107736E+001	  3.996133E+001	  3.888316E+001	  3.776416E+001	  3.661661E+001	  3.551063E+001	  3.459371E+001	  3.383941E+001	  3.334487E+001	  3.312484E+001	  3.313024E+001	  3.292646E+001	  3.207387E+001	  3.129401E+001	  2.973627E+001	  2.868991E+001	  2.897785E+001	  3.075996E+001	  3.338921E+001	  4.090000E+001	  4.131735E+001	  2.596861E+001	  1.914802E+001	  1.719801E+001	  1.543496E+001	  1.345027E+001	  1.164751E+001	  9.774391E+000	  7.769964E+000	  5.802252E+000	  3.720690E+000	  1.261554E+000	 -1.124434E+000
        13.1000	  5.999275E+001	  5.902357E+001	  5.784886E+001	  5.669357E+001	  5.545253E+001	  5.409030E+001	  5.263834E+001	  5.131208E+001	  5.011094E+001	  4.926190E+001	  4.901772E+001	  4.916215E+001	  4.906467E+001	  4.806947E+001	  4.630891E+001	  4.460325E+001	  4.343192E+001	  4.370214E+001	  4.694216E+001	  5.007980E+001	  5.487609E+001	  5.502348E+001	  3.983177E+001	  3.345403E+001	  3.158729E+001	  2.982828E+001	  2.783426E+001	  2.599071E+001	  2.405860E+001	  2.198676E+001	  1.995439E+001	  1.780853E+001	  1.528069E+001	  1.283647E+001	  4.226486E+001	  4.135030E+001	  4.024845E+001	  3.917679E+001	  3.804783E+001	  3.685226E+001	  3.563787E+001	  3.455270E+001	  3.368490E+001	  3.337364E+001	  3.350491E+001	  3.434874E+001	  3.435366E+001	  3.292033E+001	  3.239897E+001	  3.006589E+001	  2.820447E+001	  2.771937E+001	  2.945314E+001	  3.407106E+001	  4.137954E+001	  4.155630E+001	  2.626357E+001	  1.948571E+001	  1.748328E+001	  1.569465E+001	  1.370993E+001	  1.191728E+001	  1.005597E+001	  8.061025E+000	  6.098580E+000	  4.018748E+000	  1.557845E+000	 -8.324015E-001
        13.2000	  5.999642E+001	  5.902710E+001	  5.785222E+001	  5.669676E+001	  5.545558E+001	  5.409329E+001	  5.264140E+001	  5.131507E+001	  5.011406E+001	  4.926372E+001	  4.901845E+001	  4.918003E+001	  4.913849E+001	  4.815854E+001	  4.635779E+001	  4.465694E+001	  4.348818E+001	  4.369158E+001	  4.690190E+001	  5.013160E+001	  5.483185E+001	  5.508566E+001	  3.989002E+001	  3.350222E+001	  3.163384E+001	  2.987507E+001	  2.788099E+001	  2.603743E+001	  2.410541E+001	  2.203374E+001	  2.000154E+001	  1.785588E+001	  1.532828E+001	  1.288433E+001	  4.261487E+001	  4.171555E+001	  4.062964E+001	  3.956986E+001	  3.844402E+001	  3.723795E+001	  3.603518E+001	  3.490942E+001	  3.456858E+001	  3.480995E+001	  3.465550E+001	  3.493267E+001	  3.464956E+001	  3.323060E+001	  3.213511E+001	  2.976063E+001	  2.780362E+001	  2.706827E+001	  2.921333E+001	  3.469883E+001	  4.187022E+001	  4.167212E+001	  2.634425E+001	  1.957496E+001	  1.763440E+001	  1.587952E+001	  1.391201E+001	  1.212402E+001	  1.026181E+001	  8.262976E+000	  6.295069E+000	  4.208312E+000	  1.738425E+000	 -6.607260E-001
        13.3000	  6.000440E+001	  5.903502E+001	  5.786008E+001	  5.670459E+001	  5.546346E+001	  5.410143E+001	  5.265042E+001	  5.132587E+001	  5.012952E+001	  4.928816E+001	  4.905175E+001	  4.921370E+001	  4.918504E+001	  4.821698E+001	  4.641198E+001	  4.471898E+001	  4.357177E+001	  4.374799E+001	  4.693645E+001	  5.017787E+001	  5.482677E+001	  5.516826E+001	  3.996549E+001	  3.356004E+001	  3.168896E+001	  2.993060E+001	  2.793631E+001	  2.609258E+001	  2.416054E+001	  2.208899E+001	  2.005703E+001	  1.791171E+001	  1.538465E+001	  1.294132E+001	  4.298241E+001	  4.209487E+001	  4.102134E+001	  3.997426E+001	  3.885398E+001	  3.765260E+001	  3.641062E+001	  3.521117E+001	  3.430810E+001	  3.378500E+001	  3.361617E+001	  3.406851E+001	  3.425005E+001	  3.320345E+001	  3.171802E+001	  2.949849E+001	  2.765768E+001	  2.694789E+001	  2.957462E+001	  3.520369E+001	  4.214875E+001	  4.174532E+001	  2.639822E+001	  1.965127E+001	  1.775626E+001	  1.602357E+001	  1.406506E+001	  1.227566E+001	  1.040751E+001	  8.400812E+000	  6.424863E+000	  4.329688E+000	  1.850327E+000	 -5.572654E-001
        13.4000	  6.000094E+001	  5.903155E+001	  5.785661E+001	  5.670115E+001	  5.546013E+001	  5.409839E+001	  5.264844E+001	  5.132646E+001	  5.013583E+001	  4.930424E+001	  4.907626E+001	  4.922149E+001	  4.916475E+001	  4.821626E+001	  4.645108E+001	  4.475777E+001	  4.361936E+001	  4.382473E+001	  4.703517E+001	  5.025800E+001	  5.482361E+001	  5.522095E+001	  4.001664E+001	  3.360751E+001	  3.173603E+001	  2.997779E+001	  2.798313E+001	  2.613907E+001	  2.420680E+001	  2.213516E+001	  2.010328E+001	  1.795820E+001	  1.543157E+001	  1.298877E+001	  4.330283E+001	  4.242256E+001	  4.135642E+001	  4.031141E+001	  3.919218E+001	  3.797037E+001	  3.667141E+001	  3.545669E+001	  3.438451E+001	  3.368816E+001	  3.355583E+001	  3.403931E+001	  3.432098E+001	  3.338682E+001	  3.170728E+001	  2.955799E+001	  2.778495E+001	  2.716784E+001	  3.020257E+001	  3.562232E+001	  4.203315E+001	  4.175162E+001	  2.641326E+001	  1.971339E+001	  1.783857E+001	  1.611238E+001	  1.415434E+001	  1.235943E+001	  1.048301E+001	  8.467102E+000	  6.482599E+000	  4.379171E+000	  1.891253E+000	 -5.233732E-001
        13.5000	  5.998867E+001	  5.901930E+001	  5.784441E+001	  5.668903E+001	  5.544813E+001	  5.408667E+001	  5.263745E+001	  5.131701E+001	  5.012906E+001	  4.930070E+001	  4.907699E+001	  4.921700E+001	  4.913957E+001	  4.820392E+001	  4.647342E+001	  4.477472E+001	  4.362313E+001	  4.386560E+001	  4.708698E+001	  5.032086E+001	  5.488644E+001	  5.524149E+001	  4.004027E+001	  3.363950E+001	  3.176968E+001	  3.001133E+001	  2.801661E+001	  2.617248E+001	  2.424014E+001	  2.216845E+001	  2.013656E+001	  1.799152E+001	  1.546495E+001	  1.302220E+001	  4.354963E+001	  4.267218E+001	  4.160843E+001	  4.056382E+001	  3.944370E+001	  3.821608E+001	  3.690302E+001	  3.568129E+001	  3.457373E+001	  3.383064E+001	  3.371480E+001	  3.419018E+001	  3.447784E+001	  3.359016E+001	  3.183204E+001	  2.973139E+001	  2.802246E+001	  2.752435E+001	  3.076553E+001	  3.596478E+001	  4.174183E+001	  4.167356E+001	  2.636090E+001	  1.972848E+001	  1.786259E+001	  1.613483E+001	  1.417271E+001	  1.236971E+001	  1.048311E+001	  8.456465E+000	  6.462353E+000	  4.349974E+000	  1.853125E+000	 -5.685460E-001
        13.6000	  5.998643E+001	  5.901713E+001	  5.784234E+001	  5.668710E+001	  5.544641E+001	  5.408530E+001	  5.263664E+001	  5.131659E+001	  5.012813E+001	  4.929655E+001	  4.907192E+001	  4.923382E+001	  4.919491E+001	  4.825613E+001	  4.649191E+001	  4.479071E+001	  4.362873E+001	  4.384679E+001	  4.704185E+001	  5.034190E+001	  5.495746E+001	  5.525996E+001	  4.006096E+001	  3.366661E+001	  3.179837E+001	  3.004025E+001	  2.804609E+001	  2.620255E+001	  2.427074E+001	  2.219947E+001	  2.016782E+001	  1.802288E+001	  1.549624E+001	  1.305327E+001	  4.372620E+001	  4.284739E+001	  4.178131E+001	  4.073348E+001	  3.960911E+001	  3.837564E+001	  3.705609E+001	  3.583491E+001	  3.472863E+001	  3.399186E+001	  3.390458E+001	  3.438951E+001	  3.471005E+001	  3.384696E+001	  3.201678E+001	  2.996369E+001	  2.832562E+001	  2.791674E+001	  3.118493E+001	  3.623831E+001	  4.152026E+001	  4.154246E+001	  2.626694E+001	  1.971763E+001	  1.785475E+001	  1.612027E+001	  1.415149E+001	  1.233850E+001	  1.043986E+001	  8.400600E+000	  6.395154E+000	  4.272165E+000	  1.764659E+000	 -6.655084E-001
        13.7000	  6.000830E+001	  5.903915E+001	  5.786454E+001	  5.670948E+001	  5.546901E+001	  5.410824E+001	  5.266025E+001	  5.134131E+001	  5.015525E+001	  4.932746E+001	  4.911118E+001	  4.931323E+001	  4.932311E+001	  4.834936E+001	  4.651476E+001	  4.481566E+001	  4.365495E+001	  4.381701E+001	  4.699850E+001	  5.033756E+001	  5.493111E+001	  5.529924E+001	  4.009807E+001	  3.369873E+001	  3.183043E+001	  3.007327E+001	  2.808008E+001	  2.623754E+001	  2.430672E+001	  2.223631E+001	  2.020527E+001	  1.806070E+001	  1.553428E+001	  1.309136E+001	  4.384145E+001	  4.295793E+001	  4.188581E+001	  4.083177E+001	  3.970101E+001	  3.846240E+001	  3.714343E+001	  3.593580E+001	  3.486271E+001	  3.418581E+001	  3.417489E+001	  3.471470E+001	  3.506059E+001	  3.416801E+001	  3.225954E+001	  3.025807E+001	  2.869816E+001	  2.838183E+001	  3.168342E+001	  3.648763E+001	  4.131937E+001	  4.142870E+001	  2.619572E+001	  1.973302E+001	  1.786898E+001	  1.612530E+001	  1.414846E+001	  1.232428E+001	  1.041231E+001	  8.359024E+000	  6.340912E+000	  4.206000E+000	  1.686459E+000	 -7.533324E-001
