     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      	Obs2_Freq10         	Obs2_Freq12.5       	Obs2_Freq16         	Obs2_Freq20         	Obs2_Freq25         	Obs2_Freq31.5       	Obs2_Freq40         	Obs2_Freq50         	Obs2_Freq63         	Obs2_Freq80         	Obs2_Freq100        	Obs2_Freq125        	Obs2_Freq160        	Obs2_Freq200        	Obs2_Freq250        	Obs2_Freq315        	Obs2_Freq400        	Obs2_Freq500        	Obs2_Freq630        	Obs2_Freq800        	Obs2_Freq1000       	Obs2_Freq1250       	Obs2_Freq1600       	Obs2_Freq2000       	Obs2_Freq2500       	Obs2_Freq3150       	Obs2_Freq4000       	Obs2_Freq5000       	Obs2_Freq6300       	Obs2_Freq8000       	Obs2_Freq10000      	Obs2_Freq12500      	Obs2_Freq16000      	Obs2_Freq20000      
      (s)           	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 
         0.9000	  6.059261E+001	  5.965804E+001	  5.855574E+001	  5.752856E+001	  5.653399E+001	  5.565624E+001	  5.509630E+001	  5.502852E+001	  5.523963E+001	  5.519366E+001	  5.441032E+001	  5.292214E+001	  5.099134E+001	  4.930282E+001	  4.781554E+001	  4.667604E+001	  4.646303E+001	  4.766664E+001	  4.687466E+001	  3.998152E+001	  5.579710E+001	  5.482066E+001	  3.966438E+001	  3.314703E+001	  3.107584E+001	  2.915798E+001	  2.705301E+001	  2.516741E+001	  2.324028E+001	  2.120550E+001	  1.922380E+001	  1.713615E+001	  1.467562E+001	  1.229125E+001	  4.275922E+001	  4.185143E+001	  4.078591E+001	  3.981120E+001	  3.891781E+001	  3.825290E+001	  3.809111E+001	  3.853727E+001	  3.879241E+001	  3.830239E+001	  3.727867E+001	  3.574494E+001	  3.379446E+001	  3.221131E+001	  3.120645E+001	  3.069296E+001	  3.138392E+001	  3.274770E+001	  3.142258E+001	  2.448934E+001	  4.319974E+001	  4.180334E+001	  2.637844E+001	  1.947113E+001	  1.756060E+001	  1.580398E+001	  1.381598E+001	  1.201264E+001	  1.014388E+001	  8.147736E+000	  6.189529E+000	  4.118139E+000	  1.670397E+000	 -7.056691E-001
         1.0000	  6.045282E+001	  5.950375E+001	  5.837648E+001	  5.731136E+001	  5.625240E+001	  5.525363E+001	  5.441629E+001	  5.394077E+001	  5.379674E+001	  5.371248E+001	  5.325739E+001	  5.221323E+001	  5.023017E+001	  4.803667E+001	  4.611760E+001	  4.482891E+001	  4.510642E+001	  4.729580E+001	  4.881501E+001	  4.319805E+001	  5.592079E+001	  5.483830E+001	  3.966245E+001	  3.329136E+001	  3.140419E+001	  2.963208E+001	  2.764347E+001	  2.581379E+001	  2.389859E+001	  2.184234E+001	  1.982067E+001	  1.768114E+001	  1.515547E+001	  1.270942E+001	  4.260441E+001	  4.169094E+001	  4.060668E+001	  3.958251E+001	  3.856278E+001	  3.760200E+001	  3.684016E+001	  3.651714E+001	  3.639155E+001	  3.609915E+001	  3.569836E+001	  3.506145E+001	  3.334910E+001	  3.099673E+001	  2.941184E+001	  2.780146E+001	  2.801052E+001	  3.028041E+001	  3.229198E+001	  2.811048E+001	  4.376274E+001	  4.172332E+001	  2.626887E+001	  1.932090E+001	  1.745398E+001	  1.575357E+001	  1.382645E+001	  1.207000E+001	  1.023437E+001	  8.257175E+000	  6.305078E+000	  4.230693E+000	  1.771085E+000	 -6.217320E-001
         1.1000	  6.035651E+001	  5.939643E+001	  5.824637E+001	  5.714162E+001	  5.600739E+001	  5.487259E+001	  5.388118E+001	  5.327567E+001	  5.302327E+001	  5.291406E+001	  5.259255E+001	  5.182385E+001	  5.020252E+001	  4.814885E+001	  4.623555E+001	  4.490849E+001	  4.496138E+001	  4.688655E+001	  4.897155E+001	  4.586596E+001	  5.548730E+001	  5.488125E+001	  3.971589E+001	  3.336086E+001	  3.146814E+001	  2.968751E+001	  2.768700E+001	  2.584669E+001	  2.392260E+001	  2.186000E+001	  1.983497E+001	  1.769439E+001	  1.516992E+001	  1.272678E+001	  4.278088E+001	  4.187085E+001	  4.078102E+001	  3.973200E+001	  3.864434E+001	  3.752729E+001	  3.649651E+001	  3.579376E+001	  3.537873E+001	  3.519932E+001	  3.520947E+001	  3.526796E+001	  3.423215E+001	  3.192815E+001	  3.103740E+001	  2.887726E+001	  2.805909E+001	  2.955789E+001	  3.254416E+001	  3.106147E+001	  4.322362E+001	  4.202592E+001	  2.663945E+001	  1.972735E+001	  1.777613E+001	  1.602885E+001	  1.407900E+001	  1.231704E+001	  1.048352E+001	  8.511955E+000	  6.566460E+000	  4.499243E+000	  2.047804E+000	 -3.375592E-001
         1.2000	  6.031190E+001	  5.935195E+001	  5.819727E+001	  5.707969E+001	  5.591786E+001	  5.473204E+001	  5.366410E+001	  5.299802E+001	  5.278828E+001	  5.289375E+001	  5.274992E+001	  5.205385E+001	  5.037833E+001	  4.828648E+001	  4.644584E+001	  4.516225E+001	  4.511979E+001	  4.708595E+001	  4.936295E+001	  4.530259E+001	  5.510714E+001	  5.503617E+001	  3.986148E+001	  3.347474E+001	  3.157264E+001	  2.979051E+001	  2.778642E+001	  2.594368E+001	  2.401850E+001	  2.195611E+001	  1.993234E+001	  1.779389E+001	  1.527265E+001	  1.283311E+001	  4.298637E+001	  4.208881E+001	  4.101096E+001	  3.997007E+001	  3.888706E+001	  3.777648E+001	  3.677439E+001	  3.613184E+001	  3.585310E+001	  3.633710E+001	  3.677301E+001	  3.698881E+001	  3.565165E+001	  3.304399E+001	  3.210763E+001	  2.978894E+001	  2.862321E+001	  3.012992E+001	  3.340077E+001	  3.040592E+001	  4.188113E+001	  4.209466E+001	  2.671459E+001	  1.979621E+001	  1.783457E+001	  1.608666E+001	  1.412988E+001	  1.236058E+001	  1.052088E+001	  8.544899E+000	  6.596892E+000	  4.528585E+000	  2.077581E+000	 -3.058138E-001
         1.3000	  6.020670E+001	  5.924070E+001	  5.807509E+001	  5.693893E+001	  5.573905E+001	  5.446791E+001	  5.321659E+001	  5.223981E+001	  5.159171E+001	  5.142772E+001	  5.151955E+001	  5.132137E+001	  5.014672E+001	  4.818911E+001	  4.611960E+001	  4.457302E+001	  4.417740E+001	  4.592010E+001	  4.906389E+001	  4.798689E+001	  5.506910E+001	  5.514889E+001	  3.993428E+001	  3.352063E+001	  3.167117E+001	  2.993834E+001	  2.797299E+001	  2.615299E+001	  2.423931E+001	  2.217937E+001	  2.015191E+001	  1.800583E+001	  1.547308E+001	  1.302138E+001	  4.312579E+001	  4.223243E+001	  4.115628E+001	  4.011183E+001	  3.900893E+001	  3.787815E+001	  3.686130E+001	  3.610458E+001	  3.557459E+001	  3.563492E+001	  3.593234E+001	  3.628993E+001	  3.542233E+001	  3.326614E+001	  3.158525E+001	  2.936018E+001	  2.797450E+001	  2.889751E+001	  3.280283E+001	  3.320847E+001	  4.146143E+001	  4.189295E+001	  2.652343E+001	  1.970937E+001	  1.781223E+001	  1.609616E+001	  1.415509E+001	  1.238306E+001	  1.053126E+001	  8.538282E+000	  6.572037E+000	  4.483914E+000	  2.009880E+000	 -3.945723E-001
         1.4000	  6.015281E+001	  5.918311E+001	  5.801328E+001	  5.687311E+001	  5.566775E+001	  5.438255E+001	  5.308073E+001	  5.197127E+001	  5.103771E+001	  5.040597E+001	  5.017089E+001	  5.010833E+001	  4.966004E+001	  4.834593E+001	  4.641029E+001	  4.476987E+001	  4.388278E+001	  4.469354E+001	  4.752132E+001	  4.962028E+001	  5.490734E+001	  5.522984E+001	  4.001665E+001	  3.359812E+001	  3.173709E+001	  2.999091E+001	  2.800971E+001	  2.617557E+001	  2.424970E+001	  2.218051E+001	  2.014759E+001	  1.799904E+001	  1.546670E+001	  1.301787E+001	  4.355120E+001	  4.266591E+001	  4.159686E+001	  4.055536E+001	  3.944518E+001	  3.825121E+001	  3.702806E+001	  3.593755E+001	  3.508074E+001	  3.461069E+001	  3.457388E+001	  3.496985E+001	  3.492133E+001	  3.362406E+001	  3.181065E+001	  2.964240E+001	  2.800590E+001	  2.796184E+001	  3.104493E+001	  3.525495E+001	  4.214069E+001	  4.199173E+001	  2.663941E+001	  1.990432E+001	  1.802957E+001	  1.631071E+001	  1.436105E+001	  1.257427E+001	  1.070500E+001	  8.694471E+000	  6.713192E+000	  4.611585E+000	  2.124535E+000	 -2.899359E-001
         1.5000	  6.020159E+001	  5.923363E+001	  5.806448E+001	  5.692247E+001	  5.571066E+001	  5.441161E+001	  5.309096E+001	  5.198122E+001	  5.110568E+001	  5.065766E+001	  5.069948E+001	  5.081865E+001	  5.017097E+001	  4.849186E+001	  4.642226E+001	  4.476752E+001	  4.387455E+001	  4.495162E+001	  4.846902E+001	  4.946103E+001	  5.481518E+001	  5.540262E+001	  4.016424E+001	  3.368462E+001	  3.181781E+001	  3.007772E+001	  2.810242E+001	  2.627428E+001	  2.435452E+001	  2.229096E+001	  2.026232E+001	  1.811700E+001	  1.558711E+001	  1.313962E+001	  4.406994E+001	  4.319478E+001	  4.213560E+001	  4.109903E+001	  3.999287E+001	  3.879428E+001	  3.754854E+001	  3.647967E+001	  3.563127E+001	  3.536253E+001	  3.564915E+001	  3.617719E+001	  3.586069E+001	  3.418031E+001	  3.206243E+001	  2.990207E+001	  2.831736E+001	  2.879216E+001	  3.302915E+001	  3.556426E+001	  4.284749E+001	  4.223050E+001	  2.688574E+001	  2.018219E+001	  1.831695E+001	  1.660166E+001	  1.465619E+001	  1.286870E+001	  1.099552E+001	  8.978806E+000	  6.990238E+000	  4.880136E+000	  2.382630E+000	 -4.190393E-002
         1.6000	  6.020864E+001	  5.924151E+001	  5.807304E+001	  5.693124E+001	  5.571920E+001	  5.441975E+001	  5.309921E+001	  5.199399E+001	  5.115018E+001	  5.078543E+001	  5.091971E+001	  5.106446E+001	  5.029722E+001	  4.848988E+001	  4.641387E+001	  4.474944E+001	  4.389852E+001	  4.515317E+001	  4.878338E+001	  4.921586E+001	  5.470658E+001	  5.545221E+001	  4.021154E+001	  3.372630E+001	  3.186006E+001	  3.012212E+001	  2.814881E+001	  2.632274E+001	  2.440517E+001	  2.234370E+001	  2.031676E+001	  1.817283E+001	  1.564409E+001	  1.319732E+001	  4.428231E+001	  4.340967E+001	  4.235301E+001	  4.131842E+001	  4.021563E+001	  3.902349E+001	  3.779381E+001	  3.675469E+001	  3.598034E+001	  3.582049E+001	  3.626663E+001	  3.680925E+001	  3.625728E+001	  3.436117E+001	  3.217245E+001	  3.005085E+001	  2.859247E+001	  2.951159E+001	  3.408271E+001	  3.537889E+001	  4.252605E+001	  4.216554E+001	  2.684518E+001	  2.020026E+001	  1.834093E+001	  1.662509E+001	  1.467862E+001	  1.288654E+001	  1.100662E+001	  8.982085E+000	  6.985871E+000	  4.868032E+000	  2.362118E+000	 -6.965511E-002
         1.7000	  6.015221E+001	  5.918306E+001	  5.801335E+001	  5.687241E+001	  5.566493E+001	  5.437612E+001	  5.307137E+001	  5.196436E+001	  5.105777E+001	  5.050105E+001	  5.035650E+001	  5.033421E+001	  4.980738E+001	  4.840899E+001	  4.647338E+001	  4.484530E+001	  4.397162E+001	  4.483945E+001	  4.785224E+001	  4.971176E+001	  5.485871E+001	  5.532620E+001	  4.011449E+001	  3.370058E+001	  3.184191E+001	  3.009724E+001	  2.811759E+001	  2.628521E+001	  2.436131E+001	  2.229418E+001	  2.026305E+001	  1.811606E+001	  1.558510E+001	  1.313717E+001	  4.438317E+001	  4.350741E+001	  4.244739E+001	  4.141050E+001	  4.030786E+001	  3.912074E+001	  3.790198E+001	  3.685339E+001	  3.602551E+001	  3.566316E+001	  3.586171E+001	  3.628577E+001	  3.603645E+001	  3.458494E+001	  3.249878E+001	  3.047739E+001	  2.908777E+001	  2.959343E+001	  3.340367E+001	  3.622961E+001	  4.200702E+001	  4.202574E+001	  2.675790E+001	  2.023327E+001	  1.838035E+001	  1.665370E+001	  1.469522E+001	  1.288825E+001	  1.099197E+001	  8.951450E+000	  6.941913E+000	  4.812593E+000	  2.296263E+000	 -1.428372E-001
         1.8000	  6.015213E+001	  5.918362E+001	  5.801511E+001	  5.687619E+001	  5.567262E+001	  5.439247E+001	  5.311275E+001	  5.205751E+001	  5.123494E+001	  5.078974E+001	  5.072584E+001	  5.067453E+001	  4.995806E+001	  4.837237E+001	  4.635268E+001	  4.474004E+001	  4.399869E+001	  4.515225E+001	  4.824813E+001	  4.934013E+001	  5.520642E+001	  5.526187E+001	  4.005804E+001	  3.366997E+001	  3.181978E+001	  3.007862E+001	  2.810486E+001	  2.627745E+001	  2.435739E+001	  2.229261E+001	  2.026226E+001	  1.811477E+001	  1.558190E+001	  1.313116E+001	  4.455105E+001	  4.367189E+001	  4.260815E+001	  4.156895E+001	  4.046786E+001	  3.929383E+001	  3.812248E+001	  3.717222E+001	  3.650183E+001	  3.633457E+001	  3.666746E+001	  3.704132E+001	  3.656676E+001	  3.492948E+001	  3.275688E+001	  3.081136E+001	  2.963598E+001	  3.058424E+001	  3.445124E+001	  3.628317E+001	  4.192189E+001	  4.200041E+001	  2.677896E+001	  2.035511E+001	  1.850852E+001	  1.677770E+001	  1.481689E+001	  1.300375E+001	  1.109833E+001	  9.046857E+000	  7.026370E+000	  4.885844E+000	  2.357264E+000	 -9.243237E-002
         1.9000	  6.022311E+001	  5.925709E+001	  5.809141E+001	  5.695536E+001	  5.575619E+001	  5.448754E+001	  5.324112E+001	  5.226338E+001	  5.161987E+001	  5.148417E+001	  5.168057E+001	  5.159404E+001	  5.036631E+001	  4.829610E+001	  4.622196E+001	  4.464412E+001	  4.420046E+001	  4.599613E+001	  4.941219E+001	  4.799392E+001	  5.509041E+001	  5.529599E+001	  4.008491E+001	  3.368431E+001	  3.183983E+001	  3.010823E+001	  2.814534E+001	  2.632754E+001	  2.441579E+001	  2.235742E+001	  2.033094E+001	  1.818537E+001	  1.565260E+001	  1.320038E+001	  4.457378E+001	  4.368830E+001	  4.261860E+001	  4.157745E+001	  4.048418E+001	  3.934595E+001	  3.827483E+001	  3.752117E+001	  3.720171E+001	  3.750246E+001	  3.813412E+001	  3.836975E+001	  3.725337E+001	  3.509781E+001	  3.290889E+001	  3.105965E+001	  3.032995E+001	  3.220127E+001	  3.624091E+001	  3.517842E+001	  4.160975E+001	  4.190596E+001	  2.673127E+001	  2.039938E+001	  1.855674E+001	  1.682512E+001	  1.486656E+001	  1.305083E+001	  1.113884E+001	  9.077763E+000	  7.046456E+000	  4.893881E+000	  2.351178E+000	 -1.114683E-001
         2.0000	  6.029916E+001	  5.933311E+001	  5.816764E+001	  5.703225E+001	  5.583468E+001	  5.456939E+001	  5.333083E+001	  5.236904E+001	  5.174051E+001	  5.159737E+001	  5.177303E+001	  5.167537E+001	  5.043646E+001	  4.834028E+001	  4.625704E+001	  4.469820E+001	  4.423902E+001	  4.603959E+001	  4.944235E+001	  4.811721E+001	  5.499656E+001	  5.538059E+001	  4.015573E+001	  3.372002E+001	  3.187053E+001	  3.014055E+001	  2.817797E+001	  2.636022E+001	  2.444850E+001	  2.239015E+001	  2.036370E+001	  1.821827E+001	  1.568590E+001	  1.323437E+001	  4.445989E+001	  4.356413E+001	  4.248420E+001	  4.143759E+001	  4.034894E+001	  3.924194E+001	  3.826657E+001	  3.767637E+001	  3.754729E+001	  3.798850E+001	  3.862248E+001	  3.878300E+001	  3.760409E+001	  3.544606E+001	  3.329233E+001	  3.156871E+001	  3.101548E+001	  3.295112E+001	  3.675179E+001	  3.553437E+001	  4.121855E+001	  4.188450E+001	  2.675807E+001	  2.050870E+001	  1.865922E+001	  1.691735E+001	  1.494916E+001	  1.311966E+001	  1.119086E+001	  9.111658E+000	  7.063691E+000	  4.895349E+000	  2.336870E+000	 -1.380790E-001
         2.1000	  6.033961E+001	  5.937301E+001	  5.820719E+001	  5.707194E+001	  5.587487E+001	  5.460907E+001	  5.336453E+001	  5.238950E+001	  5.171115E+001	  5.146526E+001	  5.155112E+001	  5.146895E+001	  5.038041E+001	  4.839420E+001	  4.628859E+001	  4.469640E+001	  4.417567E+001	  4.579984E+001	  4.914292E+001	  4.863283E+001	  5.515954E+001	  5.542695E+001	  4.018977E+001	  3.372162E+001	  3.186498E+001	  3.013333E+001	  2.816790E+001	  2.634760E+001	  2.443371E+001	  2.237369E+001	  2.034626E+001	  1.820041E+001	  1.566826E+001	  1.321757E+001	  4.431542E+001	  4.341124E+001	  4.232411E+001	  4.127658E+001	  4.020047E+001	  3.913847E+001	  3.827904E+001	  3.785978E+001	  3.788114E+001	  3.835765E+001	  3.894474E+001	  3.909434E+001	  3.802968E+001	  3.600041E+001	  3.388086E+001	  3.224357E+001	  3.177143E+001	  3.356484E+001	  3.712079E+001	  3.641198E+001	  4.102288E+001	  4.201097E+001	  2.694279E+001	  2.079278E+001	  1.893615E+001	  1.718048E+001	  1.519867E+001	  1.335174E+001	  1.140267E+001	  9.302292E+000	  7.235397E+000	  5.049618E+000	  2.474207E+000	 -1.349466E-002
         2.2000	  6.031189E+001	  5.934619E+001	  5.818132E+001	  5.704683E+001	  5.585079E+001	  5.458793E+001	  5.335070E+001	  5.238719E+001	  5.175281E+001	  5.157920E+001	  5.168384E+001	  5.152931E+001	  5.031953E+001	  4.827809E+001	  4.619156E+001	  4.462925E+001	  4.422156E+001	  4.601801E+001	  4.925092E+001	  4.814872E+001	  5.500790E+001	  5.528981E+001	  4.007041E+001	  3.364680E+001	  3.179813E+001	  3.006742E+001	  2.810391E+001	  2.628552E+001	  2.437332E+001	  2.231466E+001	  2.028810E+001	  1.814268E+001	  1.561046E+001	  1.315912E+001	  4.399930E+001	  4.309074E+001	  4.200632E+001	  4.097769E+001	  3.995681E+001	  3.903117E+001	  3.842153E+001	  3.826609E+001	  3.853383E+001	  3.920056E+001	  3.983775E+001	  3.988299E+001	  3.864081E+001	  3.656452E+001	  3.453629E+001	  3.306150E+001	  3.280332E+001	  3.476257E+001	  3.810746E+001	  3.649534E+001	  4.086451E+001	  4.203254E+001	  2.707642E+001	  2.112772E+001	  1.927577E+001	  1.750514E+001	  1.551159E+001	  1.364803E+001	  1.167815E+001	  9.554830E+000	  7.466394E+000	  5.259663E+000	  2.662358E+000	  1.564096E-001
         2.3000	  6.023373E+001	  5.926800E+001	  5.810293E+001	  5.696798E+001	  5.577102E+001	  5.450688E+001	  5.327068E+001	  5.231022E+001	  5.168185E+001	  5.152519E+001	  5.161071E+001	  5.137685E+001	  5.011105E+001	  4.811424E+001	  4.605843E+001	  4.452288E+001	  4.419715E+001	  4.602867E+001	  4.911403E+001	  4.783004E+001	  5.506976E+001	  5.507501E+001	  3.988301E+001	  3.352902E+001	  3.169154E+001	  2.995930E+001	  2.799638E+001	  2.617847E+001	  2.426632E+001	  2.220732E+001	  2.018016E+001	  1.803384E+001	  1.550014E+001	  1.304692E+001	  4.351360E+001	  4.260148E+001	  4.152635E+001	  4.053401E+001	  3.960800E+001	  3.889681E+001	  3.865018E+001	  3.883909E+001	  3.935024E+001	  4.011841E+001	  4.073334E+001	  4.068122E+001	  3.936091E+001	  3.734138E+001	  3.544224E+001	  3.412398E+001	  3.404394E+001	  3.600852E+001	  3.906865E+001	  3.690650E+001	  4.135436E+001	  4.201619E+001	  2.723222E+001	  2.156789E+001	  1.971977E+001	  1.792447E+001	  1.591174E+001	  1.402236E+001	  1.202063E+001	  9.862296E+000	  7.741019E+000	  5.502344E+000	  2.871614E+000	  3.377096E-001
         2.4000	  6.019311E+001	  5.922640E+001	  5.806060E+001	  5.692555E+001	  5.572899E+001	  5.446413E+001	  5.322151E+001	  5.224028E+001	  5.154766E+001	  5.127580E+001	  5.129231E+001	  5.110230E+001	  4.996478E+001	  4.805198E+001	  4.599181E+001	  4.439574E+001	  4.398078E+001	  4.569977E+001	  4.880939E+001	  4.808913E+001	  5.530415E+001	  5.495610E+001	  3.977345E+001	  3.344428E+001	  3.160965E+001	  2.987447E+001	  2.791007E+001	  2.609061E+001	  2.417668E+001	  2.211576E+001	  2.008685E+001	  1.793883E+001	  1.540330E+001	  1.294843E+001	  4.316491E+001	  4.225872E+001	  4.121417E+001	  4.029910E+001	  3.954738E+001	  3.918276E+001	  3.947176E+001	  4.010833E+001	  4.082128E+001	  4.153637E+001	  4.199952E+001	  4.183851E+001	  4.054825E+001	  3.865859E+001	  3.689036E+001	  3.571866E+001	  3.575419E+001	  3.761881E+001	  4.029799E+001	  3.817002E+001	  4.204846E+001	  4.227238E+001	  2.773085E+001	  2.241012E+001	  2.055683E+001	  1.872688E+001	  1.668471E+001	  1.475611E+001	  1.270598E+001	  1.049409E+001	  8.322222E+000	  6.034272E+000	  3.352328E+000	  7.763231E-001
         2.5000	  6.025675E+001	  5.929039E+001	  5.812480E+001	  5.698963E+001	  5.579237E+001	  5.452610E+001	  5.328302E+001	  5.231384E+001	  5.165406E+001	  5.142699E+001	  5.148133E+001	  5.130084E+001	  5.010327E+001	  4.808836E+001	  4.599019E+001	  4.441800E+001	  4.401622E+001	  4.581771E+001	  4.902788E+001	  4.791983E+001	  5.506342E+001	  5.499304E+001	  3.980086E+001	  3.344748E+001	  3.161031E+001	  2.987773E+001	  2.791533E+001	  2.609751E+001	  2.418505E+001	  2.212534E+001	  2.009723E+001	  1.794975E+001	  1.541463E+001	  1.296008E+001	  4.307983E+001	  4.220543E+001	  4.123941E+001	  4.047865E+001	  4.002811E+001	  4.017718E+001	  4.114292E+001	  4.238085E+001	  4.347029E+001	  4.426131E+001	  4.457643E+001	  4.415409E+001	  4.262051E+001	  4.072217E+001	  3.915359E+001	  3.825288E+001	  3.853982E+001	  4.048259E+001	  4.270283E+001	  3.920581E+001	  4.221928E+001	  4.288442E+001	  2.875375E+001	  2.391325E+001	  2.205022E+001	  2.017904E+001	  1.810105E+001	  1.612093E+001	  1.400386E+001	  1.171431E+001	  9.465883E+000	  7.100484E+000	  4.335232E+000	  1.688806E+000
         2.6000	  6.035289E+001	  5.938748E+001	  5.822239E+001	  5.708671E+001	  5.588751E+001	  5.461804E+001	  5.337135E+001	  5.240725E+001	  5.178354E+001	  5.165106E+001	  5.179046E+001	  5.161464E+001	  5.029154E+001	  4.815089E+001	  4.606157E+001	  4.449581E+001	  4.416363E+001	  4.612154E+001	  4.939794E+001	  4.751675E+001	  5.485210E+001	  5.518525E+001	  3.995735E+001	  3.351265E+001	  3.166108E+001	  2.993144E+001	  2.796964E+001	  2.615243E+001	  2.424101E+001	  2.218273E+001	  2.015617E+001	  1.801043E+001	  1.547755E+001	  1.302542E+001	  4.310982E+001	  4.235669E+001	  4.165666E+001	  4.134433E+001	  4.159597E+001	  4.261892E+001	  4.428950E+001	  4.583898E+001	  4.713142E+001	  4.807756E+001	  4.832701E+001	  4.764375E+001	  4.577907E+001	  4.373190E+001	  4.224237E+001	  4.162718E+001	  4.231708E+001	  4.444543E+001	  4.636620E+001	  4.094939E+001	  4.279740E+001	  4.393448E+001	  3.065624E+001	  2.656391E+001	  2.468738E+001	  2.275997E+001	  2.063376E+001	  1.858270E+001	  1.637012E+001	  1.396468E+001	  1.159599E+001	  9.102046E+000	  6.189710E+000	  3.410838E+000
         2.7000	  6.034450E+001	  5.937847E+001	  5.821240E+001	  5.707509E+001	  5.587233E+001	  5.459324E+001	  5.332046E+001	  5.231232E+001	  5.161432E+001	  5.137863E+001	  5.145648E+001	  5.133757E+001	  5.021046E+001	  4.821975E+001	  4.611780E+001	  4.451571E+001	  4.404052E+001	  4.575959E+001	  4.902225E+001	  4.817784E+001	  5.481593E+001	  5.523562E+001	  3.999365E+001	  3.351038E+001	  3.164912E+001	  2.991640E+001	  2.795004E+001	  2.612911E+001	  2.421486E+001	  2.215475E+001	  2.012744E+001	  1.798182E+001	  1.544999E+001	  1.299959E+001	  4.285021E+001	  4.212270E+001	  4.146258E+001	  4.117660E+001	  4.142420E+001	  4.244495E+001	  4.425174E+001	  4.621426E+001	  4.814729E+001	  4.989040E+001	  5.100166E+001	  5.116158E+001	  4.975795E+001	  4.739831E+001	  4.511356E+001	  4.342030E+001	  4.345405E+001	  4.608656E+001	  4.961931E+001	  4.654078E+001	  4.739893E+001	  4.804286E+001	  3.451099E+001	  3.026451E+001	  2.844807E+001	  2.660566E+001	  2.458123E+001	  2.264017E+001	  2.054915E+001	  1.826860E+001	  1.600777E+001	  1.360571E+001	  1.076884E+001	  8.029949E+000
         2.8000	  6.022981E+001	  5.926267E+001	  5.809567E+001	  5.695802E+001	  5.575560E+001	  5.447693E+001	  5.319981E+001	  5.216464E+001	  5.139865E+001	  5.104032E+001	  5.100962E+001	  5.086534E+001	  4.988552E+001	  4.809662E+001	  4.606936E+001	  4.445503E+001	  4.385077E+001	  4.539820E+001	  4.847272E+001	  4.852069E+001	  5.488983E+001	  5.498685E+001	  3.978569E+001	  3.340249E+001	  3.155413E+001	  2.981629E+001	  2.784630E+001	  2.602217E+001	  2.410475E+001	  2.204176E+001	  2.001222E+001	  1.786479E+001	  1.533124E+001	  1.287933E+001	  4.228487E+001	  4.138512E+001	  4.036677E+001	  3.950960E+001	  3.887853E+001	  3.874034E+001	  3.938507E+001	  4.045230E+001	  4.155986E+001	  4.246634E+001	  4.279791E+001	  4.219996E+001	  4.043911E+001	  3.849267E+001	  3.684766E+001	  3.600975E+001	  3.655358E+001	  3.894408E+001	  4.119253E+001	  3.714256E+001	  3.848973E+001	  3.932778E+001	  2.581674E+001	  2.153160E+001	  1.964029E+001	  1.770614E+001	  1.556685E+001	  1.350678E+001	  1.128782E+001	  8.878658E+000	  6.510220E+000	  4.021905E+000	  1.124356E+000	 -1.631752E+000
